gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,MultipleLines_True,MultipleLines_No phone service,InternetService_Fiber optic,InternetService_No,OnlineSecurity_True,OnlineSecurity_No internet service,OnlineBackup_True,OnlineBackup_No internet service,DeviceProtection_True,DeviceProtection_No internet service,TechSupport_True,TechSupport_No internet service,StreamingTV_True,StreamingTV_No internet service,StreamingMovies_True,StreamingMovies_No internet service,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,0,1,0,71,0,1,47.599998474121094,3377.8,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
0,0,1,1,69,1,0,19.399999618530273,1346.2,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
0,0,0,0,48,1,1,103.8499984741211,4946.05,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0
1,0,1,0,47,1,1,83.3499984741211,4065.0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,2,1,1,49.400001525878906,106.55,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,45,1,1,108.44999694824219,4964.7,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0
1,0,0,0,51,1,0,81.0,4085.75,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,22,1,1,79.19999694824219,1742.75,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
1,0,0,0,72,1,0,86.6500015258789,6224.8,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
1,0,1,1,37,1,1,92.94999694824219,3415.25,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1,0,1,1,71,1,0,90.3499984741211,6325.25,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0
1,0,1,1,7,1,0,48.70000076293945,340.25,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,66,1,1,25.149999618530273,1683.6,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
1,0,1,1,51,1,1,76.4000015258789,3966.3,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
0,0,1,1,30,1,0,19.549999237060547,608.5,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0
0,0,0,0,34,1,0,85.3499984741211,2896.6,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,0,1,1,64,1,1,24.799999237060547,1514.85,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
1,1,1,0,65,1,1,103.1500015258789,6792.45,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0
1,0,0,0,47,1,0,100.75,4669.2,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
0,0,0,0,1,1,1,95.5999984741211,95.6,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
0,0,0,0,49,1,1,59.75,2934.3,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,1,1,67,1,0,94.0999984741211,6302.8,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0
1,0,0,1,39,1,0,19.350000381469727,779.2,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0
1,0,0,0,14,1,0,19.899999618530273,283.75,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
0,1,0,0,43,1,1,108.1500015258789,4600.7,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0
1,1,0,0,56,1,1,101.05000305175781,5594.0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
0,0,0,0,14,1,0,59.099998474121094,772.85,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
0,0,0,0,1,1,0,71.3499984741211,71.35,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,1,16,1,1,55.849998474121094,857.8,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,0,1,1,70,1,1,106.05000305175781,7554.05,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
1,1,1,0,72,1,1,84.0999984741211,5981.65,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0
0,0,1,1,23,1,1,75.30000305175781,1702.9,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,0,0,1,21,1,0,24.700000762939453,467.15,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
0,0,0,0,1,1,1,20.149999618530273,20.15,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
1,0,0,1,1,1,0,69.75,69.75,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,0,32,1,1,93.19999694824219,2931.0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
1,0,1,1,17,1,0,80.8499984741211,1400.85,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0,0,0,4,0,1,33.650001525878906,137.85,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,36,1,0,55.79999923706055,1941.5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
0,0,0,0,50,0,0,39.70000076293945,1932.75,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0
0,0,1,1,48,0,1,29.5,1423.05,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0,0,0,1,50,1,0,20.149999618530273,970.85,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
1,0,1,0,72,1,0,79.55000305175781,5810.9,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0
1,0,0,1,10,1,0,24.799999237060547,223.9,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0
0,0,0,0,18,1,0,19.649999618530273,391.7,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
1,0,0,0,1,1,1,79.94999694824219,79.95,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0,0,0,1,1,0,19.299999237060547,19.3,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
1,0,0,0,9,1,1,94.05000305175781,811.65,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
1,0,0,0,2,1,0,90.75,174.75,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0,1,0,40,1,1,78.8499984741211,3126.85,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,0,1,0,69,1,0,99.5,6841.45,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
0,0,1,0,37,1,1,99.19999694824219,3754.6,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0
1,0,0,1,18,1,1,80.55000305175781,1406.65,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,1,1,0,11,1,1,70.19999694824219,834.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,0,8,1,1,85.19999694824219,627.4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,0,0,0,3,1,0,75.25,242.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,1,55,1,0,59.45000076293945,3157.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
1,0,1,0,33,1,1,93.3499984741211,3092.0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
0,0,0,0,46,1,0,44.95000076293945,2168.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,34,1,0,26.100000381469727,980.35,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
0,0,0,0,3,1,0,20.200000762939453,65.95,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
1,0,1,1,30,1,0,21.25,711.9,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
0,0,0,0,33,1,0,59.400001525878906,1952.8,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1,0,1,1,45,1,1,95.0,4368.85,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0
1,0,0,0,40,1,1,61.900001525878906,2647.1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,0,0,0,71,1,1,118.6500015258789,8477.6,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0
1,0,0,0,1,1,0,54.349998474121094,54.35,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,1,72,0,0,64.44999694824219,4528.0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
0,0,1,1,22,1,1,80.1500015258789,1790.65,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1,0,1,1,46,1,1,20.200000762939453,845.6,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0
0,0,1,1,55,1,0,21.0,1210.3,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
1,0,0,0,1,1,0,20.450000762939453,20.45,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
0,0,0,0,12,1,1,75.8499984741211,854.45,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1
1,0,0,0,31,1,1,80.44999694824219,2429.1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,0,5,0,1,24.950000762939453,100.4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,1,67,1,1,75.5,5229.45,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
1,0,0,0,1,1,0,44.45000076293945,44.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,0,40,0,1,42.349998474121094,1716.45,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1,0,1,1,41,1,1,74.55000305175781,3023.55,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1,0,0,0,1,1,1,75.30000305175781,75.3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,51,1,1,94.80000305175781,4837.6,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1,0,1,1,42,0,0,48.150001525878906,2032.3,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0
1,0,1,1,23,1,0,19.649999618530273,436.9,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1
0,1,0,0,1,1,1,70.55000305175781,70.55,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,1,1,0,20.149999618530273,20.15,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
0,0,0,0,56,1,1,106.5999984741211,5893.95,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
1,0,0,1,15,1,1,91.0,1430.05,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,0,1,1,12,1,1,25.399999618530273,313.0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
0,0,1,1,54,1,0,69.94999694824219,3871.85,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
0,0,0,0,7,1,1,66.8499984741211,458.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
0,0,1,1,33,1,0,86.1500015258789,2745.7,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,0,1,1,16,1,0,20.149999618530273,341.35,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
0,0,0,1,21,1,0,64.8499984741211,1336.8,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
1,1,1,0,30,1,0,74.8499984741211,2181.75,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
1,0,0,0,3,1,1,50.5,147.75,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,0,11,1,0,72.9000015258789,818.45,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,62,1,1,115.05000305175781,7133.45,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
1,0,0,0,18,1,0,19.0,348.8,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
1,0,0,1,6,1,0,19.549999237060547,128.6,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
0,0,0,0,46,1,1,101.0999984741211,4674.4,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0
1,0,0,0,21,1,1,84.0999984741211,1737.45,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1,0,0,0,68,1,1,24.149999618530273,1498.85,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
0,0,0,0,1,1,1,50.099998474121094,50.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,0,25,1,1,74.5999984741211,1797.75,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,1,24,1,0,19.75,498.1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
0,0,1,0,30,1,1,85.0,2624.25,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,0,0,0,2,1,0,80.55000305175781,184.1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1,0,1,0,51,1,1,106.80000305175781,5498.8,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0
0,0,1,1,57,1,1,84.5,4845.4,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0
0,0,0,0,15,1,0,25.049999237060547,369.1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
0,0,1,1,72,1,1,83.69999694824219,6096.9,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
0,0,0,0,2,1,1,75.80000305175781,160.75,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,0,28,1,0,96.5999984741211,2684.35,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1,1,1,0,29,1,1,98.5,3004.15,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
1,0,1,1,70,1,1,101.0999984741211,6994.8,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0
0,0,0,0,13,1,0,20.200000762939453,273.25,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1
0,1,1,0,59,1,1,94.05000305175781,5483.9,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0
1,1,1,0,13,1,1,95.25,1233.65,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
1,1,1,0,7,1,1,74.4000015258789,527.9,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,0,62,1,0,81.0,4985.9,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1
0,0,0,0,21,1,1,60.25,1258.35,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
0,0,0,0,2,1,0,60.849998474121094,111.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
0,0,0,0,1,1,0,43.95000076293945,43.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,0,0,4,1,0,86.05000305175781,308.1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
0,0,0,0,19,1,0,20.25,383.65,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0
0,0,0,0,30,1,0,85.1500015258789,2555.9,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1,0,1,1,67,1,1,19.399999618530273,1284.2,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
1,1,1,0,72,1,1,102.6500015258789,7550.3,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0
1,0,1,0,53,1,0,19.899999618530273,1110.05,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
0,0,0,0,5,1,0,19.549999237060547,99.6,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0
1,1,1,0,71,1,1,95.5,6707.15,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0
0,0,1,1,50,1,1,84.1500015258789,4164.4,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
1,0,1,1,56,1,1,103.19999694824219,5873.75,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0
1,0,0,0,2,1,1,50.20000076293945,109.25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0,1,0,0,2,1,1,88.55000305175781,179.25,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1,0,1,1,24,1,0,54.75,1338.15,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,1,46,1,0,19.950000762939453,862.4,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
1,0,1,0,71,1,1,116.25,8564.75,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0
0,0,0,0,29,0,1,31.200000762939453,926.2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,0,1,1,69,1,0,24.450000762939453,1718.2,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
1,0,1,0,71,1,0,84.19999694824219,5956.85,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
0,1,0,0,1,1,1,91.30000305175781,91.3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
1,1,1,0,56,1,1,85.6500015258789,4824.45,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
1,0,0,1,56,1,1,21.200000762939453,1238.65,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1
1,0,0,0,1,1,1,79.5,79.5,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0,1,0,28,1,0,25.549999237060547,672.2,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1
0,0,1,1,19,1,0,20.200000762939453,382.2,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
1,0,1,0,66,1,0,63.849998474121094,4264.6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
0,0,1,1,17,1,1,61.95000076293945,1070.7,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
1,0,1,1,52,1,0,25.75,1345.85,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
0,0,0,0,19,1,0,58.20000076293945,1045.25,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
0,0,0,0,36,1,0,85.8499984741211,3003.55,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
1,1,1,0,7,1,1,70.0999984741211,467.55,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,1,72,1,1,104.9000015258789,7537.5,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0
1,0,1,1,67,1,1,111.30000305175781,7482.1,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0
1,1,0,0,34,1,1,99.8499984741211,3343.15,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0
1,1,1,0,57,1,1,95.25,5427.05,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,0,1,0,7,1,1,86.25,587.1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
0,1,1,0,1,1,1,100.80000305175781,100.8,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
1,0,1,0,8,1,1,19.549999237060547,161.15,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
0,0,0,0,69,1,0,104.0,7028.5,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0
0,0,1,0,50,1,1,104.4000015258789,5232.9,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1
1,0,0,0,10,1,0,19.5,225.85,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1
0,0,1,1,12,1,0,25.25,274.7,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
0,0,0,0,14,1,1,86.30000305175781,1180.95,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,0,1,0,70,0,1,49.849998474121094,3370.2,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
0,1,0,0,64,1,1,108.94999694824219,7111.3,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0
0,0,1,1,66,1,0,89.9000015258789,5958.85,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
0,0,1,1,71,1,1,82.0,5999.85,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0
1,1,0,0,20,1,0,89.94999694824219,1648.45,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
1,0,1,0,72,1,1,79.3499984741211,5753.25,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0
0,0,1,1,71,1,0,64.05000305175781,4492.9,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0
1,0,1,1,38,1,1,101.1500015258789,3956.7,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
0,0,0,0,28,1,1,89.94999694824219,2625.55,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1,1,1,0,17,1,1,76.44999694824219,1233.4,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,33,0,1,39.099998474121094,1309.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
0,0,1,1,23,0,0,34.599998474121094,813.45,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1,0,1,1,58,1,1,19.549999237060547,1108.8,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0
0,1,1,0,70,1,1,104.44999694824219,7349.35,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0
1,0,1,0,4,1,0,70.5,294.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,1,45,1,0,20.350000381469727,929.2,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
1,0,0,0,10,1,1,70.0,740.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,1,36,1,0,19.450000762939453,754.5,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
1,0,0,0,54,1,1,69.9000015258789,3883.3,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1,0,1,1,23,1,0,59.70000076293945,1414.2,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
0,0,1,1,41,1,1,78.3499984741211,3211.2,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
1,1,0,0,5,1,1,71.44999694824219,371.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,1,27,0,1,45.849998474121094,1246.4,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0
0,0,0,0,1,1,1,95.8499984741211,95.85,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
0,0,1,1,67,0,0,35.70000076293945,2545.7,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
0,1,1,1,72,1,1,89.55000305175781,6448.85,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
0,0,1,1,56,1,1,24.950000762939453,1468.9,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
1,0,1,1,44,1,0,24.850000381469727,1013.6,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0
0,1,1,0,66,1,1,100.80000305175781,6690.75,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
0,0,0,0,34,1,1,64.4000015258789,2088.75,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
0,0,1,0,69,1,0,105.3499984741211,7240.65,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0
